Pipeline	Gene	DisorderID	TP	FN+FP	FP	FNwHet	FNwCNVHet	FNFPwHet	FNFPwCNVHet
val_AA10.7_batch3	CD320	104	0	0	0	0	0	0	0
val_AA10.7_batch3	CLPB	105	0	0	0	0	0	0	0
val_AA10.7_batch3	CPS1	201	0	0	0	0	0	0	0
val_AA10.7_batch3	CPT1A	53	0	0	0	0	0	0	0
val_AA10.7_batch3	CPT2	54	0	0	0	0	0	0	0
val_AA10.7_batch3	DBT	66	0	0	0	0	0	0	0
val_AA10.7_batch3	DLD	66	0	0	0	0	0	0	0
val_AA10.7_batch3	DNAJC19	105	0	0	0	0	0	0	0
val_AA10.7_batch3	ETFA	72	0	0	0	0	0	0	0
val_AA10.7_batch3	ETFB	72	0	0	0	0	0	0	0
val_AA10.7_batch3	ETFDH	72	0	0	0	0	0	0	0
val_AA10.7_batch3	ETHE1	89	0	0	0	0	0	0	0
val_AA10.7_batch3	FAH	79	0	0	0	0	0	0	0
val_AA10.7_batch3	GCDH	59	0	0	0	0	0	0	0
val_AA10.7_batch3	GCH1	3	0	0	0	0	0	0	0
val_AA10.7_batch3	GLDC	74	0	0	0	0	0	0	0
val_AA10.7_batch3	GLSH	74	0	0	0	0	0	0	0
val_AA10.7_batch3	GNMT	62	0	0	0	0	0	0	0
val_AA10.7_batch3	HADH	93	0	0	0	0	0	0	0
val_AA10.7_batch3	HADHA	65,78	0	0	0	0	0	0	0
val_AA10.7_batch3	HADHB	65,78	0	0	0	0	0	0	0
val_AA10.7_batch3	HCFC1	104	0	0	0	0	0	0	0
val_AA10.7_batch3	HLCS	73	0	0	0	0	0	0	0
val_AA10.7_batch3	HMGCL	43	0	0	0	0	0	0	0
val_AA10.7_batch3	HPD	81	0	0	0	0	0	0	0
val_AA10.7_batch3	HSD17B10	88	0	0	0	0	0	0	0
val_AA10.7_batch3	IVD	64	0	0	0	0	0	0	0
val_AA10.7_batch3	LMBRD1	104,69	0	0	0	0	0	0	0
val_AA10.7_batch3	MAT1A	62	0	0	0	0	0	0	0
val_AA10.7_batch3	MCCC1	44	0	0	0	0	0	0	0
val_AA10.7_batch3	MCCC2	44	0	0	0	0	0	0	0
val_AA10.7_batch3	MCEE	104	0	0	0	0	0	0	0
val_AA10.7_batch3	MLYCD	87	0	0	0	0	0	0	0
val_AA10.7_batch3	MMAA	104,68	0	0	0	0	0	0	0
val_AA10.7_batch3	MMAB	104,68	0	0	0	0	0	0	0
val_AA10.7_batch3	MMACHC	104,69	0	0	0	0	0	0	0
val_AA10.7_batch3	MMADHC	104,109,69	0	0	0	0	0	0	0
val_AA10.7_batch3	MTHFR	109	0	0	0	0	0	0	0
val_AA10.7_batch3	MTR	109	0	0	0	0	0	0	0
val_AA10.7_batch3	MTRR	109	0	0	0	0	0	0	0
val_AA10.7_batch3	MUT	104,70,71	0	0	0	0	0	0	0
val_AA10.7_batch3	Nogene	82	0	0	0	0	0	0	0
val_AA10.7_batch3	None	0	0	0	0	0	0	0	0
val_AA10.7_batch3	OAT	84	0	0	0	0	0	0	0
val_AA10.7_batch3	OPA3	105,47	0	0	0	0	0	0	0
val_AA10.7_batch3	OTC	110	0	0	0	0	0	0	0
val_AA10.7_batch3	PAH	1,2,4	0	0	0	0	0	0	0
val_AA10.7_batch3	PCBD1	52	0	0	0	0	0	0	0
val_AA10.7_batch3	PCCA	76	0	0	0	0	0	0	0
val_AA10.7_batch3	PCCB	76	0	0	0	0	0	0	0
val_AA10.7_batch3	PPM1K	66	0	0	0	0	0	0	0
val_AA10.7_batch3	PRODH	85,92,94	0	0	0	0	0	0	0
val_AA10.7_batch3	PTS	3	0	0	0	0	0	0	0
val_AA10.7_batch3	QDPR	52	0	0	0	0	0	0	0
val_AA10.7_batch3	SERAC1	105	0	0	0	0	0	0	0
val_AA10.7_batch3	SLC22A5	55	0	0	0	0	0	0	0
val_AA10.7_batch3	SLC25A13	58	0	0	0	0	0	0	0
val_AA10.7_batch3	SLC25A15	61	0	0	0	0	0	0	0
val_AA10.7_batch3	SLC25A20	56	0	0	0	0	0	0	0
val_AA10.7_batch3	SUCLA2	104	0	0	0	0	0	0	0
val_AA10.7_batch3	SUCLG1	104	0	0	0	0	0	0	0
val_AA10.7_batch3	TAT	80	0	0	0	0	0	0	0
val_AA10.7_batch3	TAZ	105,46	0	0	0	0	0	0	0
val_AA10.7_batch3	TCN2	104	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	999	999	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ABCD4	104	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ACAD8	63	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ACADM	67	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ACADS	77	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ACADSB	42	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ACADVL	83	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ACAT1	51	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ACSF3	104	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	AHCY	62	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ALDH4A1	86,92,94	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	AMT	74	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ARG1	49	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ASL	50	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ASS1	57	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	AUH	105,45,48	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	BCKDHA	66	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	BCKDHB	66	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	BTD	73	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	CBS	60	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	CD320	104	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	CLPB	105	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	CPS1	201	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	CPT1A	53	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	CPT2	54	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	DBT	66	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	DLD	66	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	DNAJC19	105	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ETFA	72	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ETFB	72	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ETFDH	72	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	ETHE1	89	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	FAH	79	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	GCDH	59	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	GCH1	3	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	GLDC	74	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	GLSH	74	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	GNMT	62	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	HADH	93	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	HADHA	65,78	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	HADHB	65,78	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	HCFC1	104	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	HLCS	73	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	HMGCL	43	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	HPD	81	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	HSD17B10	88	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	IVD	64	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	LMBRD1	104,69	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MAT1A	62	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MCCC1	44	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MCCC2	44	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MCEE	104	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MLYCD	87	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MMAA	104,68	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MMAB	104,68	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MMACHC	104,69	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MMADHC	104,109,69	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MTHFR	109	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MTR	109	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MTRR	109	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	MUT	104,70,71	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	Nogene	82	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	None	0	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	OAT	84	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	OPA3	105,47	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	OTC	110	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	PAH	1,2,4	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	PCBD1	52	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	PCCA	76	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	PCCB	76	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	PPM1K	66	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	PRODH	85,92,94	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	PTS	3	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	QDPR	52	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	SERAC1	105	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	SLC22A5	55	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	SLC25A13	58	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	SLC25A15	61	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	SLC25A20	56	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	SUCLA2	104	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	SUCLG1	104	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	TAT	80	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	TAZ	105,46	0	0	0	0	0	0	0
test_AA10.9.NoOneGene_batch1	TCN2	104	0	0	0	0	0	0	0
test_AA10.3_filter2	999	999	0	0	0	0	0	0	0
test_AA10.3_filter2	ABCD4	104	0	0	0	0	0	0	0
test_AA10.3_filter2	ACAD8	63	7	0	0	0	0	0	0
test_AA10.3_filter2	ACADM	67	126	2	0	11	1	0	0
test_AA10.3_filter2	ACADS	77	21	0	0	20	0	2	0
test_AA10.3_filter2	ACADSB	42	2	1	0	0	0	0	0
test_AA10.3_filter2	ACADVL	83	30	0	1	5	0	0	0
test_AA10.3_filter2	ACAT1	51	2	0	0	0	0	0	0
test_AA10.3_filter2	ACSF3	104	0	0	1	0	0	0	0
test_AA10.3_filter2	AHCY	62	0	0	0	0	0	0	0
test_AA10.3_filter2	ALDH4A1	86,92,94	0	0	0	0	0	0	0
test_AA10.3_filter2	AMT	74	0	0	0	0	0	0	0
test_AA10.3_filter2	ARG1	49	3	0	0	0	0	0	0
test_AA10.3_filter2	ASL	50	9	0	0	0	0	0	0
test_AA10.3_filter2	ASS1	57	11	1	0	1	0	0	0
test_AA10.3_filter2	AUH	105,45,48	1	0	0	0	0	0	0
test_AA10.3_filter2	BCKDHA	66	5	0	0	0	1	0	0
test_AA10.3_filter2	BCKDHB	66	9	0	0	0	0	0	0
test_AA10.3_filter2	BTD	73	0	0	1	0	0	0	0
test_AA10.3_filter2	CBS	60	0	0	0	0	0	0	0
test_AA10.3_filter2	CD320	104	1	0	0	0	0	0	0
test_AA10.3_filter2	CLPB	105	0	0	0	0	0	0	0
test_AA10.3_filter2	CPS1	201	0	0	0	0	0	0	0
test_AA10.3_filter2	CPT1A	53	1	0	0	0	0	0	0
test_AA10.3_filter2	CPT2	54	4	1	1	1	0	0	0
test_AA10.3_filter2	DBT	66	4	0	0	1	0	0	0
test_AA10.3_filter2	DLD	66	1	0	0	1	0	0	0
test_AA10.3_filter2	DNAJC19	105	0	0	0	0	0	0	0
test_AA10.3_filter2	ETFA	72	1	0	0	0	0	0	0
test_AA10.3_filter2	ETFB	72	1	0	0	0	0	0	0
test_AA10.3_filter2	ETFDH	72	3	0	0	0	0	0	0
test_AA10.3_filter2	ETHE1	89	1	0	0	0	0	0	0
test_AA10.3_filter2	FAH	79	6	0	0	0	0	0	0
test_AA10.3_filter2	GCDH	59	26	0	1	1	0	0	0
test_AA10.3_filter2	GCH1	3	0	0	0	0	0	0	0
test_AA10.3_filter2	GLDC	74	0	0	0	0	0	0	0
test_AA10.3_filter2	GLSH	74	0	0	0	0	0	0	0
test_AA10.3_filter2	GNMT	62	0	0	0	0	0	0	0
test_AA10.3_filter2	HADH	93	0	0	0	0	0	0	0
test_AA10.3_filter2	HADHA	65,78	8	0	0	0	0	0	0
test_AA10.3_filter2	HADHB	65,78	4	0	0	0	0	0	0
test_AA10.3_filter2	HCFC1	104	0	2	1	0	0	0	0
test_AA10.3_filter2	HLCS	73	1	0	0	0	0	0	0
test_AA10.3_filter2	HMGCL	43	1	0	0	0	0	0	0
test_AA10.3_filter2	HPD	81	0	0	0	0	0	0	0
test_AA10.3_filter2	HSD17B10	88	0	0	0	0	0	0	0
test_AA10.3_filter2	IVD	64	22	0	0	3	0	0	0
test_AA10.3_filter2	LMBRD1	104,69	0	0	0	0	0	0	0
test_AA10.3_filter2	MAT1A	62	7	0	0	1	0	0	0
test_AA10.3_filter2	MCCC1	44	3	0	1	7	0	1	0
test_AA10.3_filter2	MCCC2	44	11	0	0	2	0	0	0
test_AA10.3_filter2	MCEE	104	0	0	0	0	0	0	0
test_AA10.3_filter2	MLYCD	87	2	0	0	0	0	0	0
test_AA10.3_filter2	MMAA	104,68	0	0	0	0	0	0	0
test_AA10.3_filter2	MMAB	104,68	1	0	0	0	0	0	0
test_AA10.3_filter2	MMACHC	104,69	23	0	1	0	0	0	0
test_AA10.3_filter2	MMADHC	104,109,69	0	0	0	0	0	0	0
test_AA10.3_filter2	MTHFR	109	1	0	0	0	0	0	0
test_AA10.3_filter2	MTR	109	0	1	0	0	0	0	0
test_AA10.3_filter2	MTRR	109	0	0	0	0	0	0	0
test_AA10.3_filter2	MUT	104,70,71	25	0	1	1	0	0	0
test_AA10.3_filter2	Nogene	82	0	0	0	0	0	0	0
test_AA10.3_filter2	None	0	0	0	0	0	0	0	0
test_AA10.3_filter2	OAT	84	0	0	0	0	0	0	0
test_AA10.3_filter2	OPA3	105,47	0	0	0	0	0	0	0
test_AA10.3_filter2	OTC	110	8	0	0	0	0	0	0
test_AA10.3_filter2	PAH	1,2,4	69	0	7	4	0	0	0
test_AA10.3_filter2	PCBD1	52	0	0	0	0	0	0	0
test_AA10.3_filter2	PCCA	76	2	0	0	0	0	0	0
test_AA10.3_filter2	PCCB	76	3	0	0	0	0	0	0
test_AA10.3_filter2	PPM1K	66	0	0	0	0	0	0	0
test_AA10.3_filter2	PRODH	85,92,94	0	0	0	0	0	0	0
test_AA10.3_filter2	PTS	3	2	0	0	0	0	0	0
test_AA10.3_filter2	QDPR	52	0	0	0	0	0	0	0
test_AA10.3_filter2	SERAC1	105	0	0	0	0	0	0	0
test_AA10.3_filter2	SLC22A5	55	24	0	0	1	0	1	0
test_AA10.3_filter2	SLC25A13	58	0	1	0	0	0	0	0
test_AA10.3_filter2	SLC25A15	61	0	0	0	0	0	0	0
test_AA10.3_filter2	SLC25A20	56	1	0	0	0	0	0	0
test_AA10.3_filter2	SUCLA2	104	0	0	0	0	0	0	0
test_AA10.3_filter2	SUCLG1	104	0	0	0	0	0	0	0
test_AA10.3_filter2	TAT	80	0	0	0	0	0	0	0
test_AA10.3_filter2	TAZ	105,46	0	0	0	0	0	0	0
test_AA10.3_filter2	TCN2	104	0	0	0	0	0	0	0
AA10.4	999	999	0	0	0	0	0	0	0
AA10.4	ABCD4	104	0	0	0	0	0	0	0
AA10.4	ACAD8	63	9	0	0	2	0	0	0
AA10.4	ACADM	67	157	2	0	15	0	1	0
AA10.4	ACADS	77	31	0	0	30	0	1	0
AA10.4	ACADSB	42	6	1	0	0	0	0	0
AA10.4	ACADVL	83	38	0	3	5	0	0	0
AA10.4	ACAT1	51	3	0	0	0	0	0	0
AA10.4	ACSF3	104	0	1	1	0	0	0	0
AA10.4	AHCY	62	0	0	0	0	0	0	0
AA10.4	ALDH4A1	86,92,94	0	0	0	0	0	0	0
AA10.4	AMT	74	0	0	0	0	0	0	0
AA10.4	ARG1	49	4	0	0	0	0	0	0
AA10.4	ASL	50	10	0	0	0	0	0	0
AA10.4	ASS1	57	18	1	0	4	0	0	0
AA10.4	AUH	105,45,48	3	0	0	0	0	0	0
AA10.4	BCKDHA	66	5	0	0	0	0	1	0
AA10.4	BCKDHB	66	9	0	0	1	0	0	0
AA10.4	BTD	73	0	0	1	0	0	0	0
AA10.4	CBS	60	0	0	0	0	0	0	0
AA10.4	CD320	104	0	0	0	0	0	0	0
AA10.4	CLPB	105	0	0	0	0	0	0	0
AA10.4	CPS1	201	2	0	0	0	0	0	0
AA10.4	CPT1A	53	1	0	0	0	0	0	0
AA10.4	CPT2	54	4	0	1	1	0	0	0
AA10.4	DBT	66	5	0	0	1	0	0	0
AA10.4	DLD	66	2	0	0	0	0	0	0
AA10.4	DNAJC19	105	0	0	0	0	0	0	0
AA10.4	ETFA	72	1	0	0	0	0	0	0
AA10.4	ETFB	72	1	0	0	0	0	0	0
AA10.4	ETFDH	72	5	0	0	0	0	0	0
AA10.4	ETHE1	89	2	0	0	0	0	0	0
AA10.4	FAH	79	7	0	0	0	0	0	0
AA10.4	GCDH	59	31	0	1	1	0	0	0
AA10.4	GCH1	3	0	0	2	0	0	0	0
AA10.4	GLDC	74	0	0	0	0	0	0	0
AA10.4	GLSH	74	0	0	0	0	0	0	0
AA10.4	GNMT	62	0	0	0	0	0	0	0
AA10.4	HADH	93	0	0	0	0	0	0	0
AA10.4	HADHA	65,78	8	1	0	0	0	0	0
AA10.4	HADHB	65,78	5	0	0	0	0	0	0
AA10.4	HCFC1	104	1	2	1	0	0	0	0
AA10.4	HLCS	73	2	0	0	0	0	0	0
AA10.4	HMGCL	43	1	0	0	0	0	0	0
AA10.4	HPD	81	0	0	0	0	0	0	0
AA10.4	HSD17B10	88	0	0	0	0	0	0	0
AA10.4	IVD	64	28	1	0	3	0	0	0
AA10.4	LMBRD1	104,69	0	0	0	0	0	0	0
AA10.4	MAT1A	62	6	0	0	4	0	1	0
AA10.4	MCCC1	44	7	0	1	9	0	1	0
AA10.4	MCCC2	44	22	0	0	2	0	0	0
AA10.4	MCEE	104	0	0	0	0	0	0	0
AA10.4	MLYCD	87	2	0	0	0	0	0	0
AA10.4	MMAA	104,68	0	0	0	0	0	0	0
AA10.4	MMAB	104,68	1	0	0	0	0	0	0
AA10.4	MMACHC	104,69	29	0	1	0	0	0	0
AA10.4	MMADHC	104,109,69	1	0	0	0	0	0	0
AA10.4	MTHFR	109	3	0	0	0	0	0	0
AA10.4	MTR	109	0	1	0	0	0	0	0
AA10.4	MTRR	109	0	0	0	0	0	0	0
AA10.4	MUT	104,70,71	32	0	1	1	0	0	0
AA10.4	Nogene	82	0	0	0	0	0	0	0
AA10.4	None	0	0	0	0	0	0	0	0
AA10.4	OAT	84	0	0	0	0	0	0	0
AA10.4	OPA3	105,47	0	0	0	0	0	0	0
AA10.4	OTC	110	11	0	0	0	0	0	0
AA10.4	PAH	1,2,4	118	0	17	8	0	0	0
AA10.4	PCBD1	52	0	0	0	0	0	0	0
AA10.4	PCCA	76	2	0	0	0	0	0	0
AA10.4	PCCB	76	7	0	0	0	0	0	0
AA10.4	PPM1K	66	0	0	0	0	0	0	0
AA10.4	PRODH	85,92,94	0	0	0	0	0	0	0
AA10.4	PTS	3	3	0	0	0	0	0	0
AA10.4	QDPR	52	0	0	0	0	0	0	0
AA10.4	SERAC1	105	0	0	0	0	0	0	0
AA10.4	SLC22A5	55	35	1	0	3	0	1	0
AA10.4	SLC25A13	58	0	1	0	0	0	0	0
AA10.4	SLC25A15	61	0	0	0	0	0	0	0
AA10.4	SLC25A20	56	1	1	0	0	0	0	0
AA10.4	SUCLA2	104	0	0	0	1	0	0	0
AA10.4	SUCLG1	104	0	0	0	1	0	0	0
AA10.4	TAT	80	0	0	0	0	0	0	0
AA10.4	TAZ	105,46	0	0	0	0	0	0	0
AA10.4	TCN2	104	0	0	0	0	0	0	0
val_AA10.8_batch2	999	999	0	0	0	0	0	0	0
val_AA10.8_batch2	ABCD4	104	0	0	0	0	0	0	0
val_AA10.8_batch2	ACAD8	63	0	0	0	0	0	0	0
val_AA10.8_batch2	ACADM	67	0	0	0	0	0	0	0
val_AA10.8_batch2	ACADS	77	0	0	0	0	0	0	0
val_AA10.8_batch2	ACADSB	42	0	0	0	0	0	0	0
val_AA10.8_batch2	ACADVL	83	0	0	0	0	0	0	0
val_AA10.8_batch2	ACAT1	51	0	0	0	0	0	0	0
val_AA10.8_batch2	ACSF3	104	0	0	0	0	0	0	0
val_AA10.8_batch2	AHCY	62	0	0	0	0	0	0	0
val_AA10.8_batch2	ALDH4A1	86,92,94	0	0	0	0	0	0	0
val_AA10.8_batch2	AMT	74	0	0	0	0	0	0	0
val_AA10.8_batch2	ARG1	49	0	0	0	0	0	0	0
val_AA10.8_batch2	ASL	50	0	0	0	0	0	0	0
val_AA10.8_batch2	ASS1	57	0	0	0	0	0	0	0
val_AA10.8_batch2	AUH	105,45,48	0	0	0	0	0	0	0
val_AA10.8_batch2	BCKDHA	66	0	0	0	0	0	0	0
val_AA10.8_batch2	BCKDHB	66	0	0	0	0	0	0	0
val_AA10.8_batch2	BTD	73	0	0	0	0	0	0	0
val_AA10.8_batch2	CBS	60	0	0	0	0	0	0	0
val_AA10.8_batch2	CD320	104	0	0	0	0	0	0	0
val_AA10.8_batch2	CLPB	105	0	0	0	0	0	0	0
val_AA10.8_batch2	CPS1	201	0	0	0	0	0	0	0
val_AA10.8_batch2	CPT1A	53	0	0	0	0	0	0	0
val_AA10.8_batch2	CPT2	54	0	0	0	0	0	0	0
val_AA10.8_batch2	DBT	66	0	0	0	0	0	0	0
val_AA10.8_batch2	DLD	66	0	0	0	0	0	0	0
val_AA10.8_batch2	DNAJC19	105	0	0	0	0	0	0	0
val_AA10.8_batch2	ETFA	72	0	0	0	0	0	0	0
val_AA10.8_batch2	ETFB	72	0	0	0	0	0	0	0
val_AA10.8_batch2	ETFDH	72	0	0	0	0	0	0	0
val_AA10.8_batch2	ETHE1	89	0	0	0	0	0	0	0
val_AA10.8_batch2	FAH	79	0	0	0	0	0	0	0
val_AA10.8_batch2	GCDH	59	0	0	0	0	0	0	0
val_AA10.8_batch2	GCH1	3	0	0	0	0	0	0	0
val_AA10.8_batch2	GLDC	74	0	0	0	0	0	0	0
val_AA10.8_batch2	GLSH	74	0	0	0	0	0	0	0
val_AA10.8_batch2	GNMT	62	0	0	0	0	0	0	0
val_AA10.8_batch2	HADH	93	0	0	0	0	0	0	0
val_AA10.8_batch2	HADHA	65,78	0	0	0	0	0	0	0
val_AA10.8_batch2	HADHB	65,78	0	0	0	0	0	0	0
val_AA10.8_batch2	HCFC1	104	0	0	0	0	0	0	0
val_AA10.8_batch2	HLCS	73	0	0	0	0	0	0	0
val_AA10.8_batch2	HMGCL	43	0	0	0	0	0	0	0
val_AA10.8_batch2	HPD	81	0	0	0	0	0	0	0
val_AA10.8_batch2	HSD17B10	88	0	0	0	0	0	0	0
val_AA10.8_batch2	IVD	64	0	0	0	0	0	0	0
val_AA10.8_batch2	LMBRD1	104,69	0	0	0	0	0	0	0
val_AA10.8_batch2	MAT1A	62	0	0	0	0	0	0	0
val_AA10.8_batch2	MCCC1	44	0	0	0	0	0	0	0
val_AA10.8_batch2	MCCC2	44	0	0	0	0	0	0	0
val_AA10.8_batch2	MCEE	104	0	0	0	0	0	0	0
val_AA10.8_batch2	MLYCD	87	0	0	0	0	0	0	0
val_AA10.8_batch2	MMAA	104,68	0	0	0	0	0	0	0
val_AA10.8_batch2	MMAB	104,68	0	0	0	0	0	0	0
val_AA10.8_batch2	MMACHC	104,69	0	0	0	0	0	0	0
val_AA10.8_batch2	MMADHC	104,109,69	0	0	0	0	0	0	0
val_AA10.8_batch2	MTHFR	109	0	0	0	0	0	0	0
val_AA10.8_batch2	MTR	109	0	0	0	0	0	0	0
val_AA10.8_batch2	MTRR	109	0	0	0	0	0	0	0
val_AA10.8_batch2	MUT	104,70,71	0	0	0	0	0	0	0
val_AA10.8_batch2	Nogene	82	0	0	0	0	0	0	0
val_AA10.8_batch2	None	0	0	0	0	0	0	0	0
val_AA10.8_batch2	OAT	84	0	0	0	0	0	0	0
val_AA10.8_batch2	OPA3	105,47	0	0	0	0	0	0	0
val_AA10.8_batch2	OTC	110	0	0	0	0	0	0	0
val_AA10.8_batch2	PAH	1,2,4	0	0	0	0	0	0	0
val_AA10.8_batch2	PCBD1	52	0	0	0	0	0	0	0
val_AA10.8_batch2	PCCA	76	0	0	0	0	0	0	0
val_AA10.8_batch2	PCCB	76	0	0	0	0	0	0	0
val_AA10.8_batch2	PPM1K	66	0	0	0	0	0	0	0
val_AA10.8_batch2	PRODH	85,92,94	0	0	0	0	0	0	0
val_AA10.8_batch2	PTS	3	0	0	0	0	0	0	0
val_AA10.8_batch2	QDPR	52	0	0	0	0	0	0	0
val_AA10.8_batch2	SERAC1	105	0	0	0	0	0	0	0
val_AA10.8_batch2	SLC22A5	55	0	0	0	0	0	0	0
val_AA10.8_batch2	SLC25A13	58	0	0	0	0	0	0	0
val_AA10.8_batch2	SLC25A15	61	0	0	0	0	0	0	0
val_AA10.8_batch2	SLC25A20	56	0	0	0	0	0	0	0
val_AA10.8_batch2	SUCLA2	104	0	0	0	0	0	0	0
val_AA10.8_batch2	SUCLG1	104	0	0	0	0	0	0	0
val_AA10.8_batch2	TAT	80	0	0	0	0	0	0	0
val_AA10.8_batch2	TAZ	105,46	0	0	0	0	0	0	0
val_AA10.8_batch2	TCN2	104	0	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	999	999	0	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	ABCD4	104	0	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	ACAD8	63	3	0	0	3	0	1	0
test_AA10.6.NonSyn.01_filter1	ACADM	67	106	2	0	34	1	1	0
test_AA10.6.NonSyn.01_filter1	ACADS	77	20	0	0	19	0	2	0
test_AA10.6.NonSyn.01_filter1	ACADSB	42	3	1	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	ACADVL	83	21	0	0	8	0	0	0
test_AA10.6.NonSyn.01_filter1	ACAT1	51	0	0	0	2	0	0	0
